seqid	pos	likeratio	avg_coverage	sim_state	hmm_state
chr1	110883	0.58675873	3.66	1	0
chr1	111057	19.00953156	5.66	1	1
chr1	111181	15.81527331	4.44	1	1
chr1	111252	11.91932752	3.2	1	1
chr1	111293	16.61680663	2.76	1	1
chr1	111306	18.0050347	5.14	1	1
chr1	111374	6.34521967	3.74	1	1
chr1	111408	9.87091762	3.98	1	1
chr1	111684	0.7396254	1.5	0	0
chr1	111719	0	1.82	0	0
chr1	111743	0	1.68	0	0
chr1	111764	0	1.88	0	0
chr1	111765	2.30705665	3.02	0	0
chr1	111773	1.68578407	2.14	0	0
chr1	111873	0	1.48	0	0
chr1	111877	1e-08	2.3	0	0
chr1	111903	0	2	0	0
chr1	111977	0.55033512	2.08	0	0
chr1	111980	0	2.06	0	0
chr1	112006	0	2.14	0	0
chr1	112092	0	2.8	0	0
chr1	112106	2.24147493	1.78	0	0
chr1	112118	0.02891195	1.94	0	0
chr1	112173	0	1.78	0	0
chr1	112285	0.03238377	1.76	0	0
chr1	112409	1.21157055	2.04	0	0
chr1	112428	0	1.92	0	0
chr1	112465	0.000607	1.96	0	0
chr1	112623	0	1	0	0
chr1	112626	0.99375627	2.58	0	0
chr1	112778	0.84041128	2.08	0	0
chr1	112828	0.25776821	1.82	0	0
chr1	112892	0	2.8	0	0
chr1	112894	0	2.16	0	0
chr1	112949	0	1.9	0	0
chr1	113045	0	1.9	0	0
chr1	113050	0.31184066	2	0	0
chr1	113084	0	1.8	0	0
chr1	113180	0.09732665	1.94	0	0
chr1	113330	1e-08	2.16	0	0
chr1	113408	1.97024172	1.68	0	0
chr1	113441	0	2.3	0	0
chr1	113576	1e-08	2.74	0	0
chr1	113613	1e-08	2.36	0	0
chr1	113619	0.02670564	2.06	0	0
chr1	113731	0.97674357	2.62	0	0
chr1	113764	0	2.08	0	0
chr1	113890	0	1.8	0	0
chr1	113948	1.84213854	2.02	0	0
chr1	113989	0	1.98	0	0
chr1	114018	0	1.44	0	0
chr1	114049	0	1.5	0	0
chr1	114088	2e-08	1.54	0	0
chr1	114091	0	1.64	0	0
chr1	114122	0	2.08	0	0
chr1	114147	1.19112853	2.38	0	0
chr1	114269	0	2.82	0	0
chr1	114414	0	2.32	0	0
chr1	114434	0.01551924	1.68	0	0
chr1	114562	0.00598	2.24	0	0
chr1	114584	1.30496566	2.7	0	0
chr1	114720	0	2.24	0	0
chr1	114812	0	2.16	0	0
chr1	114861	0.00684625	2.14	0	0
chr1	114954	0.006747	1.74	0	0
chr1	115076	0.15407258	2.36	0	0
chr1	115101	2.93492771	2.28	0	0
chr1	115153	0.06576785	2.02	0	0
chr1	115330	0	1.6	0	0
chr1	115439	0.11484865	1.66	0	0
chr1	115492	0	1.62	0	0
chr1	115504	0	2.5	0	0
chr1	115508	0.5044531	2.22	0	0
chr1	115522	0.29315322	2.28	0	0
chr1	115526	0	2.06	0	0
chr1	115604	0	1.46	0	0
chr1	115645	0.88670424	1.64	0	0
chr1	115739	0.1859863	1.82	0	0
chr1	115770	1e-08	1.92	0	0
chr1	115839	0	1.98	0	0
chr1	115934	0	2.48	0	0
chr1	115947	4.85004404	2.54	0	0
chr1	115970	2.55305327	2.4	0	0
chr1	116009	0	1.74	0	0
chr1	116011	2.18119752	2.04	0	0
chr1	116013	0	2.04	0	0
chr1	116052	0.33041759	2.34	0	0
chr1	116172	3.34014671	1.76	0	0
chr1	116213	0	1.98	0	0
chr1	116245	0.3982126	2.2	0	0
chr1	116376	0	2	0	0
chr1	116549	1.43308465	2.1	0	0
chr1	116616	0	1.6	0	0
chr1	116765	0	1.92	0	0
chr1	116946	53.69161277	6	1	1
chr1	117029	16.94977399	4.46	1	1
chr1	117042	23.29455913	5.24	1	1
chr1	117108	33.77978752	4.34	1	1
chr1	117185	33.7111896	2.94	1	1
chr1	117207	0	2.22	0	0
chr1	117278	1.4008443	1.7	0	0
chr1	117404	0.19526713	1.92	0	0
chr1	117418	0	2.26	0	0
chr1	117488	0.21594958	1.28	0	0
chr1	117511	0	1.86	0	0
chr1	117556	0.60045542	2.26	0	0
chr1	117559	0.30836318	1.74	0	0
chr1	117593	0	1.76	0	0
chr1	117626	0.16952017	2.32	0	0
chr1	117686	0.01993415	1.78	0	0
chr1	117707	0	2.38	0	0
chr1	117794	0	1.6	0	0
chr1	117803	1.57e-06	2.24	0	0
chr1	117817	0	2.52	0	0
chr1	117954	4.5e-07	1.94	0	0
chr1	118177	1.4008443	1.7	0	0
chr1	118203	0.08844286	2.1	0	0
chr1	118214	0	1.66	0	0
chr1	118255	0	2.22	0	0
chr1	118297	0.06368996	1.84	0	0
chr1	118299	0	2.48	0	0
chr1	118336	0.04923685	1.54	0	0
chr1	118401	0	1.64	0	0
chr1	118445	0	2.34	0	0
chr1	118450	0	2.56	0	0
chr1	118507	0	1.66	0	0
chr1	118523	0	2.4	0	0
chr1	118707	0.08127778	1.58	0	0
chr1	118760	0	2	0	0
chr1	118768	0.23186158	2	0	0
chr1	118836	3.40493846	2.28	0	0
chr1	118882	0	2.7	0	0
chr1	118946	0.10360598	1.8	0	0
chr1	118999	0.40142926	1.74	0	0
chr1	119107	0	1.94	0	0
chr1	119109	0	2.7	0	0
chr1	119115	0.7891027	2.08	0	0
chr1	119144	0	1.8	0	0
chr1	119154	0.20537095	1.96	0	0
chr1	119214	62.84018926	4.88	1	1
chr1	119249	24.96707695	3.06	1	1
chr1	119256	35.13994813	4.06	1	1
chr1	119318	4.87863995	2.94	1	0
chr1	119388	39.91752667	4.78	1	1
chr1	119393	27.16480387	2.46	1	1
chr1	119475	24.18182735	3.54	1	1
chr1	119521	10.68448012	3.84	1	1
chr1	119530	9.2029824	5.06	1	1
chr1	119546	10.79843911	2.96	1	1
chr1	119595	9.71456898	4.72	1	1
chr1	119613	41.79462546	5.06	1	1
chr1	119660	13.33313302	3.22	1	1
chr1	119665	37.3757733	3.68	1	1
chr1	119674	9.00909831	3.52	1	1
chr1	119735	59.28091961	7.14	1	1
chr1	119751	41.71038656	3.12	1	1
chr1	119820	22.75122889	3.68	1	1
chr1	119821	13.75941493	4.98	1	1
chr1	119963	1.33085983	1.86	0	0
chr1	119980	4.00695132	2.02	0	0
chr1	120108	0	1.64	0	0
chr1	120292	0	2.36	0	0
chr1	120342	1.23824813	1.82	0	0
chr1	120495	0.55934234	1.9	0	0
chr1	120642	0.61933681	2.54	0	0
chr1	120644	0.31240565	1.56	0	0
chr1	120688	0	2.52	0	0
chr1	120719	0	2.36	0	0
chr1	120731	0.24966496	2.1	0	0
chr1	120826	0	1.86	0	0
chr1	120833	2.08734026	1.86	0	0
chr1	120914	1e-08	2.32	0	0
chr1	120932	0	1.46	0	0
chr1	120935	0	2.14	0	0
chr1	120939	1.30271288	2.1	0	0
chr1	120973	0.32823033	2.38	0	0
chr1	121017	0	2.16	0	0
chr1	121034	0	2.02	0	0
chr1	121054	0	2.16	0	0
chr1	121062	0.07106238	1.9	0	0
chr1	121132	0	1.98	0	0
chr1	121135	0	1.9	0	0
chr1	121284	0	2.86	0	0
chr1	121349	0	2.36	0	0
chr1	121399	0	1.72	0	0
chr1	121428	2.18349062	2.34	0	0
chr1	121436	0	1.84	0	0
chr1	121510	3.36999777	1.56	0	0
chr1	121516	0	1.68	0	0
chr1	121562	0	1.5	0	0
chr1	121757	0.08206788	2.18	0	0
chr1	121772	0	2.22	0	0
chr1	121858	0.09993134	2.64	0	0
chr1	121943	0.06062147	2.04	0	0
chr1	121954	0	1.82	0	0
chr1	122049	0	2.36	0	0
chr1	122123	0	2.64	0	0
chr1	122255	0.75184743	2.34	0	0
chr1	122353	0.02009839	1.7	0	0
chr1	122365	1.14350649	1.88	0	0
chr1	122437	0	1.74	0	0
chr1	122458	0	2.26	0	0
chr1	122469	0	1.24	0	0
chr1	122474	0.36200872	1.72	0	0
chr1	122475	1.16933368	2.04	0	0
chr1	122481	0.80089851	2.5	0	0
chr1	122490	0	1.62	0	0
chr1	122496	0.20553667	2.08	0	0
chr1	122536	0.24748002	1.74	0	0
chr1	122554	0.29876965	2.04	0	0
chr1	122597	0.51141438	1.86	0	0
chr1	122605	0.01959314	2.16	0	0
chr1	122654	2.05893064	2.2	0	0
chr1	122659	0.32129211	1.64	0	0
chr1	122716	0.16862367	1.54	0	0
chr1	122721	0.17371644	1.98	0	0
chr1	122771	0	2.24	0	0
chr1	122817	0.14857736	1.78	0	0
chr1	122825	0.35465426	1.4	0	0
chr1	122841	0.03966576	1.4	0	0
chr1	122874	0	1.26	0	0
chr1	122929	0	1.92	0	0
chr1	123094	0	2.62	0	0
chr1	123205	0	2.22	0	0
chr1	123230	0.07990919	1.54	0	0
chr1	123256	0	1.86	0	0
chr1	123368	5.03279955	2.04	0	0
chr1	123491	0.21351032	2.5	1	0
chr1	123513	46.95205904	3.66	1	1
chr1	123533	51.3933682	3.78	1	1
chr1	123541	29.23910413	4.12	1	1
chr1	123548	38.49526882	5.38	1	1
chr1	123570	44.5559606	3.58	1	1
chr1	123630	67.51693286	6.46	1	1
chr1	123674	40.09394548	2.86	1	1
chr1	123717	75.54335578	8.96	1	1
chr1	123737	43.84518028	4.3	1	1
chr1	123750	46.36264603	5.5	1	1
chr1	123753	24.92285402	4.66	1	1
chr1	123766	31.98942605	4.98	1	1
chr1	123786	5.46804434	3.14	1	1
chr1	123792	12.194544	3.8	1	1
chr1	123810	19.83246671	3.68	1	1
chr1	123821	23.22002889	2.54	1	1
chr1	123843	27.80155508	2.46	1	1
chr1	123877	26.73515484	2.54	1	1
chr1	123962	39.6535075	4.48	1	1
chr1	124008	0.21351032	2.5	1	0
chr1	124019	19.8231097	4.34	1	1
chr1	124042	14.02479175	3.36	1	1
chr1	124148	0	2.02	0	0
chr1	124164	1.54177161	2.26	0	0
chr1	124187	0.01290046	1.5	0	0
chr1	124230	0.00859097	2.02	0	0
chr1	124302	0	2.22	0	0
chr1	124504	0	1.54	0	0
chr1	124556	1e-08	1.68	0	0
chr1	124557	0	2.16	0	0
chr1	124567	0	2	0	0
chr1	124573	4.643e-05	2.86	0	0
chr1	124592	0	1.54	0	0
chr1	124690	1.11274676	2.1	0	0
chr1	124732	0.17360734	1.78	0	0
chr1	124762	0	1.62	0	0
chr1	124777	1.34750589	1.64	0	0
chr1	124831	0	1.1	0	0
chr1	124845	0	1.94	0	0
chr1	124875	2.2100805	2.06	0	0
chr1	124930	4.63414856	1.64	0	0
chr1	124972	0.43109843	1.88	0	0
chr1	124999	2.05546167	1.88	0	0
chr1	125010	0	1.38	0	0
chr1	125042	0	2.14	0	0
chr1	125061	0	1.94	0	0
chr1	125109	0	2.04	0	0
chr1	125121	1e-08	2.3	0	0
chr1	125195	0	2.3	0	0
chr1	125264	0	2.5	0	0
chr1	125412	0	1.74	0	0
chr1	125441	0.07711754	1.56	0	0
chr1	125456	0.75729219	2.32	0	0
chr1	125457	0	1.5	0	0
chr1	125479	0.00071732	2.08	0	0
chr1	125563	0	1.38	0	0
chr1	125583	0	2.66	0	0
chr1	125666	2.83093593	2.56	0	0
chr1	125778	0	2.4	0	0
chr1	125791	1e-08	1.66	0	0
chr1	125928	1.30129014	2	0	0
chr1	125982	0.0563477	2	0	0
chr1	126059	0.33906176	2.34	0	0
chr1	126101	0.00022655	2.14	0	0
chr1	126108	0	1.72	0	0
chr1	126122	2e-08	2.2	0	0
chr1	126207	0	1.86	0	0
chr1	126249	0.30213192	2.24	0	0
chr1	126283	0.00364639	1.38	0	0
chr1	126310	1.12148254	1.54	0	0
chr1	126345	0	1.64	0	0
chr1	126414	0	2.08	0	0
chr1	126461	0	2	0	0
chr1	126492	0	2.16	0	0
chr1	126559	0	2.5	0	0
chr1	126657	1e-08	1.66	0	0
chr1	126721	0.05790552	1.46	0	0
chr1	126857	0	1.12	0	0
chr1	126874	0.22570873	1.72	0	0
chr1	126933	0	2.02	0	0
chr1	126946	0	2.16	0	0
chr1	126967	0.03310207	2.06	0	0
chr1	127032	0	2.22	0	0
chr1	127107	0	2.08	0	0
chr1	127191	0.00220558	2.3	0	0
chr1	127308	0	1.84	0	0
chr1	127364	0	2.24	0	0
chr1	127404	0	1.94	0	0
chr1	127456	0	1.88	0	0
chr1	127571	0	1.82	0	0
chr1	127585	0.49655643	2	0	0
chr1	127610	2.37325934	1.78	0	0
chr1	127619	0.1443445	1.84	0	0
chr1	127623	1.11774369	1.94	0	0
chr1	127687	2.02342214	2.54	0	0
chr1	127691	0.01954891	2.28	0	0
chr1	127763	0.16368587	1.64	0	0
chr1	127786	0	2.56	0	0
chr1	127790	0	1.72	0	0
chr1	127804	0	1.68	0	0
chr1	127842	0.10417787	1.52	0	0
chr1	127857	0	1.88	0	0
chr1	127951	0	1.86	0	0
chr1	127962	0	2.38	0	0
chr1	127990	0.16773054	2.18	0	0
chr1	127991	0	1.54	0	0
chr1	128104	0	2.06	0	0
chr1	128110	1.11274676	2.1	0	0
chr1	128142	0	1.74	0	0
chr1	128190	0	1.7	0	0
chr1	128266	0	2.8	0	0
chr1	128319	0	2.2	0	0
chr1	128321	0	1.64	0	0
chr1	128338	0.80013677	2	0	0
chr1	128351	0.05669766	2.3	0	0
chr1	128373	0.01582081	2.08	0	0
chr1	128470	0	2.38	0	0
chr1	128531	1e-08	2.22	0	0
chr1	128589	0	2.28	0	0
chr1	128659	0.90890216	2.2	0	0
chr1	128759	0.07263244	2.2	0	0
chr1	128779	1.11006806	1.86	0	0
chr1	128798	0	2.64	0	0
chr1	128808	0	1.9	0	0
chr1	128862	0.01393669	1.82	0	0
chr1	128880	0.71927622	1.66	0	0
chr1	128885	0	1.64	0	0
chr1	128890	0	1.54	0	0
chr1	128895	0.11267448	1.42	0	0
chr1	128906	0	1.82	0	0
chr1	128913	0	1.74	0	0
chr1	128947	0	1.82	0	0
chr1	129014	0.89395363	2.04	0	0
chr1	129074	0	2.22	0	0
chr1	129096	1.61302554	2.08	0	0
chr1	129128	0.69698853	1.74	0	0
chr1	129136	1.38085353	2.02	0	0
chr1	129212	1e-08	1.76	0	0
chr1	129322	0.09095222	2.22	0	0
chr1	129350	0	1.86	0	0
chr1	129384	0.12562335	1.86	0	0
chr1	129532	0.72944242	1.96	0	0
chr1	129539	0.04164298	1.82	0	0
chr1	129740	0.99570394	2.56	0	0
chr1	129752	0	2.04	0	0
chr1	129776	0.05180393	2.08	0	0
chr1	129928	0	2.14	0	0
chr1	129959	0	2.28	0	0
chr1	130002	0	1.72	0	0
chr1	130235	0	2.08	0	0
chr1	130383	2e-08	1.6	0	0
chr1	130426	0.33380228	2.06	0	0
chr1	130624	1e-08	1.02	0	0
chr1	130652	2.19071995	1.66	0	0
chr1	130683	2.48721573	1.6	0	0
chr1	130755	0	1.6	0	0
chr1	130807	1.46324423	1.72	0	0
chr1	130822	0	2.08	0	0
chr1	130879	3.36999777	1.56	0	0
chr1	130913	0	1.92	0	0
chr1	131040	0	2.72	0	0
chr1	131084	1e-08	1.04	0	0
chr1	131094	0	1.4	0	0
chr1	131102	0	2.12	0	0
chr1	131116	0.2491193	1.6	0	0
chr1	131212	0	1.58	0	0
chr1	131213	0	2.36	0	0
chr1	131281	0	2.48	0	0
chr1	131318	1.50262602	2.08	0	0
chr1	131400	0.43981461	1.86	0	0
chr1	131435	0.81853478	2.32	0	0
chr1	131475	0.03854394	2.1	0	0
chr1	131631	1e-08	2.22	0	0
chr1	131661	0	2.16	0	0
chr1	131667	0	2.12	0	0
chr1	131713	0	2.44	0	0
chr1	131717	0.31135418	1.9	0	0
chr1	131852	0.95348479	1.5	0	0
chr1	131934	0	2.22	0	0
chr1	131987	0	1.88	0	0
chr1	131990	0	1.8	0	0
chr1	131993	0.14409409	1.98	0	0
chr1	132026	0.08145029	1.92	0	0
chr1	132095	1.04541757	1.5	0	0
chr1	132128	0	1.66	0	0
chr1	132147	1.83911381	1.3	0	0
chr1	132161	0	1.54	0	0
chr1	132189	1.95354445	2.52	0	0
chr1	132265	0	2.42	0	0
chr1	132306	0	1.66	0	0
chr1	132340	0	1.24	0	0
chr1	132366	0.40868631	2.34	0	0
chr1	132395	0	2.04	0	0
chr1	132472	0	1.72	0	0
chr1	132502	1.05842595	1.68	0	0
chr1	132556	0	1.72	0	0
chr1	132601	0	2.08	0	0
chr1	132610	0.04982387	2.04	0	0
chr1	132674	0	2.12	0	0
chr1	132686	4.5e-07	1.94	0	0
chr1	132876	3.8423603	1.92	0	0
chr1	132920	0	2.66	0	0
chr1	132981	0	1.92	0	0
chr1	133008	0	2.12	0	0
chr1	133171	0	1.54	0	0
chr1	133296	7.40603217	3.8	1	1
chr1	133308	16.84869687	3.34	1	1
chr1	133348	12.2610897	2.64	1	1
chr1	133381	10.41606134	4.32	1	1
chr1	133501	21.94025982	5.5	1	1
chr1	133514	7.19784813	3.8	1	1
chr1	133526	32.85887953	5.76	1	1
chr1	133602	4.68918094	2.28	1	0
chr1	133646	33.85609118	4.9	1	1
chr1	133688	12.66420889	3.68	1	1
chr1	133759	34.15879535	5.12	1	1
chr1	133828	11.73357788	2.32	1	1
chr1	133851	6.93204599	2.3	1	0
chr1	134023	30.57597756	4.52	1	1
chr1	134034	29.53207534	2.74	1	1
chr1	134060	23.95803865	3.34	1	1
chr1	134066	38.04124912	3.08	1	1
chr1	134095	20.5276042	4.52	1	1
chr1	134187	1.31113637	2.08	0	0
chr1	134375	14.64306443	2.74	1	1
chr1	134678	0	1.86	0	0
chr1	134682	0.85056336	1.78	0	0
chr1	134903	2e-08	1.68	0	0
chr1	134957	3.17320746	1.9	0	0
chr1	135040	0	1.7	0	0
chr1	135087	1.63284722	1.92	0	0
chr1	135112	1.09582351	2	0	0
chr1	135159	0	1.7	0	0
chr1	135267	0	2.22	0	0
chr1	135336	0	2.16	0	0
chr1	135343	1.50262602	2.08	0	0
chr1	135348	1.05375863	2.24	0	0
chr1	135349	0	1.8	0	0
chr1	135390	0	2.2	0	0
chr1	135601	0	2.5	0	0
chr1	135630	1.63904223	1.46	0	0
chr1	135660	0	1.8	0	0
chr1	135710	0	2.1	0	0
chr1	135833	4.52636977	2.18	0	0
chr1	135856	0	2.8	0	0
chr1	135859	0	2.24	0	0
chr1	135971	0.01097968	2.4	0	0
chr1	135987	0.40170832	2.3	0	0
chr1	136007	0	2.1	0	0
chr1	136021	0	2.3	0	0
chr1	136046	0	1.66	0	0
chr1	136131	0	2.34	0	0
chr1	136223	0	2.68	0	0
chr1	136303	0	1.58	0	0
chr1	136307	0.16103417	1.3	0	0
chr1	136338	0.45951564	2	0	0
chr1	136349	0	1.46	0	0
chr1	136367	0	1.62	0	0
chr1	136386	0.57836167	2.3	0	0
chr1	136437	0	2.22	0	0
chr1	136519	0	2.04	0	0
chr1	136539	0.00206918	2.64	0	0
chr1	136631	0	1.68	0	0
chr1	136632	0	1.98	0	0
chr1	136667	2.12427814	1.96	0	0
chr1	136803	1.18038832	2.22	0	0
chr1	136825	0	2.28	0	0
chr1	136860	0.42940747	1.76	0	0
chr1	136866	0	2.22	0	0
chr1	136899	0	2.06	0	0
chr1	136949	0	2.18	0	0
chr1	137009	0	1.6	0	0
chr1	137095	0	2.3	0	0
chr1	137199	2.81402233	2.16	0	0
chr1	137229	0	1.68	0	0
chr1	137248	0.10091036	2.44	0	0
chr1	137260	0	2.56	0	0
chr1	137283	0	2.54	0	0
chr1	137302	0	1.92	0	0
chr1	137317	0	2.28	0	0
chr1	137356	0	1.78	0	0
chr1	137360	0	2.28	0	0
chr1	137363	1.18528204	1.68	0	0
chr1	137389	0.26022466	1.64	0	0
chr1	137404	0	1.72	0	0
chr1	137407	5.2455714	2.62	0	0
chr1	137683	0	1.68	0	0
chr1	137686	1.12595692	1.44	0	0
chr1	137688	0	2.58	0	0
chr1	137739	0	2.88	0	0
chr1	137818	0	2.26	0	0
chr1	137847	0	2.02	0	0
chr1	137865	0.08145029	1.92	0	0
chr1	137871	0.5807524	1.98	0	0
chr1	137944	0.04468549	1.48	0	0
chr1	137951	0	1.8	0	0
chr1	137982	1.56187682	2.56	0	0
chr1	138004	2.12427814	1.96	0	0
chr1	138084	0.57623188	1.64	0	0
chr1	138183	0	1.44	0	0
chr1	138204	0	2.06	0	0
chr1	138239	0.05993342	1.7	0	0
chr1	138380	0	2.3	0	0
chr1	138383	0.11735043	1.6	0	0
chr1	138475	1.33181034	0.94	0	0
chr1	138522	0.05969604	1.42	0	0
chr1	138561	0	2.56	0	0
chr1	138713	0	2.2	0	0
chr1	138731	0.03147744	1.9	0	0
chr1	138782	2.77859764	2.36	0	0
chr1	138785	2.28735026	1.92	0	0
chr1	138827	0	1.64	0	0
chr1	138934	0.13796834	2.22	0	0
chr1	139019	1e-08	2.12	0	0
chr1	139042	0	2.12	0	0
chr1	139071	0	2.42	0	0
chr1	139107	0.14409409	1.98	0	0
chr1	139112	4.61026482	1.44	0	0
chr1	139173	0	1.24	0	0
chr1	139269	0	1.52	0	0
chr1	139277	0	1.94	0	0
chr1	139351	2.124e-05	1.86	0	0
chr1	139465	0.15290613	2.2	0	0
chr1	139483	0	2.02	0	0
chr1	139535	0	2.04	0	0
chr1	139571	0	1.64	0	0
chr1	139586	0	1.8	0	0
chr1	139744	0	2.26	0	0
chr1	139825	0	2.36	0	0
chr1	139847	1e-08	1.34	0	0
chr1	140000	0	1.76	0	0
chr1	140013	0	2.2	0	0
chr1	140028	0	1.94	0	0
chr1	140071	0.09957928	1.54	0	0
chr1	140193	0	1.9	0	0
chr1	140219	4.2876918	1.82	0	0
chr1	140288	0	1.68	0	0
chr1	140332	0	2.14	0	0
chr1	140363	2.06414832	1.7	0	0
chr1	140507	0.21592929	2.66	0	0
chr1	140580	0	2.04	0	0
chr1	140667	0	1.56	0	0
chr1	140696	0.198722	2.22	0	0
chr1	140700	2.50242782	1.44	0	0
chr1	140707	0.92008072	2.12	0	0
chr1	140762	0	1.52	0	0
chr1	140786	0	2.02	0	0
chr1	140799	0	1.82	0	0
chr1	140836	0	1.8	0	0
chr1	140961	2.11502033	3.14	0	0
chr1	140966	0	1.82	0	0
chr1	140990	0	1.64	0	0
chr1	141083	0.04468549	1.48	0	0
chr1	141111	0	2.68	0	0
chr1	141119	0.03106492	2.2	0	0
chr1	141328	0	2.56	0	0
chr1	141378	0	1.76	0	0
chr1	141457	0	1.96	0	0
chr1	141651	0	1.66	0	0
chr1	141666	0.02714076	2.26	0	0
chr1	141677	0.00071732	2.08	0	0
chr1	141726	0	2.24	0	0
chr1	141740	0.07590053	2.42	0	0
chr1	141756	0	2.7	0	0
chr1	141806	0	1.56	0	0
chr1	141926	0	1.96	0	0
chr1	141974	0	2.42	0	0
chr1	142012	1.02966909	2.3	0	0
chr1	142013	0.00820275	1.56	0	0
chr1	142086	0	1.94	0	0
chr1	142115	0	2.14	0	0
chr1	142205	0	1.56	0	0
chr1	142215	0.06444941	2.52	0	0
chr1	142231	0	2.26	0	0
chr1	142239	2.38225022	2.48	0	0
chr1	142379	0	1.92	0	0
chr1	142449	0	1.86	0	0
chr1	142585	1.84213854	2.02	0	0
chr1	142603	0	1.82	0	0
chr1	142683	1e-08	2.4	0	0
chr1	142700	0	1.92	0	0
chr1	142753	1.57395402	1.6	0	0
chr1	142776	0	1.78	0	0
chr1	142848	1.30660924	1.92	0	0
chr1	142884	2.22845688	1.68	0	0
chr1	142901	0.48546927	2.08	0	0
chr1	142928	0	2.46	0	0
chr1	142979	0	1.58	0	0
chr1	143083	0	1.98	0	0
chr1	143120	1.02966909	2.3	0	0
chr1	143170	0	1.78	0	0
chr1	143227	0	2.68	0	0
chr1	143289	0.10414227	1.96	0	0
chr1	143469	0.14092624	1.46	0	0
chr1	143508	0	2.1	0	0
chr1	143557	0	2.24	0	0
chr1	143724	0	1.9	0	0
chr1	143745	1e-08	2.08	0	0
chr1	143796	0	1.6	0	0
chr1	143816	0	1.16	0	0
chr1	143886	0	2.22	0	0
chr1	143982	0.16382201	2.28	0	0
chr1	144051	0.39922432	1.72	0	0
chr1	144120	1.00446302	1.42	0	0
chr1	144165	0	2.2	0	0
chr1	144219	0	1.8	0	0
chr1	144239	0	2.8	0	0
chr1	144254	0	1.6	0	0
chr1	144322	0	2.16	0	0
chr1	144326	0	1.88	0	0
chr1	144384	0.12078639	1.76	0	0
chr1	144394	0.21562124	2.98	0	0
chr1	144555	0.31893534	2.62	0	0
chr1	144599	0.09798519	2.72	0	0
chr1	144632	0	2.14	0	0
chr1	144708	0.35870928	2.1	0	0
chr1	144709	0	2.06	0	0
chr1	144804	1.23813505	2.4	0	0
chr1	144829	0.28977368	1.5	0	0
chr1	144875	0	1.38	0	0
chr1	144894	0	2.5	0	0
chr1	144902	0	1.46	0	0
chr1	144927	0.32080061	2.08	0	0
chr1	144971	0	2.34	0	0
chr1	144988	0.10909029	1.58	0	0
chr1	145022	0	1.86	0	0
chr1	145028	0	2.06	0	0
chr1	145048	0	1.98	0	0
chr1	145049	0	2.34	0	0
chr1	145053	0	2.38	0	0
chr1	145098	1e-08	2.16	0	0
chr1	145237	1.61464667	1.96	0	0
chr1	145284	0.13133376	2.38	0	0
chr1	145347	0.60160049	1.5	0	0
chr1	145375	0.75411738	2.36	0	0
chr1	145389	0.6771037	1.44	0	0
chr1	145451	1.14300365	2.06	0	0
chr1	145459	0	1.18	0	0
chr1	145478	0	1.74	0	0
chr1	145576	0	2.24	0	0
chr1	145621	0.87374819	2.38	0	0
chr1	145672	0.71225395	1.58	0	0
chr1	145766	0.0563477	2	0	0
chr1	145782	0	2.22	0	0
chr1	145800	0	2.22	0	0
chr1	145831	0.99655999	2.86	0	0
chr1	145872	0.00308639	2.54	0	0
chr1	145967	0	1.74	0	0
chr1	146058	0.26574663	1.46	0	0
chr1	146074	0.02085894	1.66	0	0
chr1	146197	0	2.76	0	0
chr1	146307	0	1.88	0	0
chr1	146365	0	2.56	0	0
chr1	146411	0	2.26	0	0
chr1	146417	0	1.98	0	0
chr1	146450	3.28842667	1.98	0	0
chr1	146546	0	2.14	0	0
chr1	146560	2.63477519	2.16	0	0
chr1	146689	0	1.58	0	0
chr1	146775	1.25961038	1.48	0	0
chr1	146799	0	1.84	0	0
chr1	146848	1e-08	2.02	0	0
chr1	146948	0	1.76	0	0
chr1	147064	0.7966169	1.8	0	0
chr1	147096	0.34128151	2.3	0	0
chr1	147104	2.2941887	1.84	0	0
chr1	147173	0	1.92	0	0
chr1	147209	3.36098139	1.56	0	0
chr1	147221	1e-08	2.18	0	0
chr1	147251	0.02891195	1.94	0	0
chr1	147252	0	1.4	0	0
chr1	147276	3.61754388	2.12	0	0
chr1	147295	1.95901648	1.78	0	0
chr1	147300	0	1.2	0	0
chr1	147358	0.09909501	2.32	0	0
chr1	147383	0.09120179	2.04	0	0
chr1	147422	0	2.16	0	0
chr1	147428	0	1.4	0	0
chr1	147433	0.26349436	2.08	0	0
chr1	147459	0	2.42	0	0
chr1	147468	0	2.58	0	0
chr1	147536	0.90890216	2.2	0	0
chr1	147577	3.78307274	1.64	0	0
chr1	147620	1e-08	1.36	0	0
chr1	147625	0	1.74	0	0
chr1	147650	0	1.84	0	0
chr1	147685	1e-08	2.28	0	0
chr1	147724	0	1.82	0	0
chr1	147741	0	1.98	0	0
chr1	147773	0	1.86	0	0
chr1	147853	0.87425648	2.36	0	0
chr1	147940	0.01745179	1.98	0	0
chr1	148011	5.50402477	1.34	0	0
chr1	148082	0.05362471	2.52	0	0
chr1	148134	0.01480558	1.98	0	0
chr1	148167	0	1.68	0	0
chr1	148173	0.54272587	1.96	0	0
chr1	148215	0	1.48	0	0
chr1	148234	0.41142013	2.08	0	0
chr1	148296	0	1.82	0	0
chr1	148432	1.05837517	1.7	0	0
chr1	148451	1.0970444	2.06	0	0
chr1	148584	1.0004244	2.32	0	0
chr1	148743	0	2.16	0	0
chr1	148769	0.93879641	2.06	0	0
