seqid	pos	state
chr1	235466	0
chr1	235468	0
chr1	235471	0
chr1	235506	0
chr1	235522	0
chr1	235530	0
chr1	235609	0
chr1	235634	0
chr1	235650	0
chr1	235677	0
chr1	235684	0
chr1	235722	0
chr1	235731	0
chr1	235797	0
chr1	235803	0
chr1	235830	0
chr1	235854	0
chr1	235948	0
chr1	235961	0
chr1	235985	0
chr1	236038	0
chr1	236084	0
chr1	236159	0
chr1	236196	0
chr1	236197	0
chr1	236203	0
chr1	236332	0
chr1	236372	0
chr1	236383	0
chr1	236451	0
chr1	236530	0
chr1	236579	0
chr1	236607	0
chr1	236654	0
chr1	236681	0
chr1	236699	0
chr1	236705	0
chr1	236729	0
chr1	236789	0
chr1	236796	0
chr1	236802	0
chr1	236831	0
chr1	236982	0
chr1	237001	0
chr1	237013	0
chr1	237036	0
chr1	237042	0
chr1	237290	0
chr1	237322	0
chr1	237366	0
chr1	237379	0
chr1	237406	0
chr1	237412	0
chr1	237438	0
chr1	237442	0
chr1	237584	0
chr1	237585	0
chr1	237587	0
chr1	237590	0
chr1	237602	0
chr1	237709	0
chr1	237716	0
chr1	237717	0
chr1	237726	0
chr1	237746	0
chr1	237934	0
chr1	237978	0
chr1	238026	0
chr1	238083	0
chr1	238169	0
chr1	238195	0
chr1	238265	0
chr1	238298	0
chr1	238348	0
chr1	238412	0
chr1	238422	0
chr1	238475	0
chr1	238484	0
chr1	238509	0
chr1	238551	0
chr1	238552	0
chr1	238574	0
chr1	238598	0
chr1	238746	0
chr1	238901	0
chr1	238910	0
chr1	239034	0
chr1	239042	0
chr1	239122	0
chr1	239132	0
chr1	239148	0
chr1	239181	0
chr1	239193	0
chr1	239197	0
chr1	239273	0
chr1	239340	0
chr1	239343	0
chr1	239404	0
chr1	239449	0
chr1	239457	0
chr1	239473	0
chr1	239486	0
chr1	239490	0
chr1	239618	0
chr1	239629	0
chr1	239685	0
chr1	239709	0
chr1	239760	0
chr1	239822	0
chr1	239931	0
chr1	239958	0
chr1	239979	0
chr1	240071	0
chr1	240088	0
chr1	240122	0
chr1	240167	0
chr1	240209	0
chr1	240325	0
chr1	240334	0
chr1	240458	0
chr1	240479	0
chr1	240567	0
chr1	240747	0
chr1	240768	0
chr1	240837	0
chr1	240869	0
chr1	240935	0
chr1	241058	0
chr1	241060	0
chr1	241108	0
chr1	241115	0
chr1	241231	0
chr1	241261	0
chr1	241279	0
chr1	241302	0
chr1	241333	0
chr1	241340	0
chr1	241370	0
chr1	241421	0
chr1	241436	0
chr1	241535	0
chr1	241637	0
chr1	241666	0
chr1	241734	0
chr1	241747	0
chr1	241883	0
chr1	241984	0
chr1	241999	0
chr1	242154	0
chr1	242252	0
chr1	242314	0
chr1	242334	0
chr1	242432	0
chr1	242480	0
chr1	242500	0
chr1	242642	0
chr1	242735	0
chr1	242866	0
chr1	242955	0
chr1	242991	0
chr1	242994	0
chr1	243066	0
chr1	243076	0
chr1	243138	0
chr1	243177	0
chr1	243276	0
chr1	243297	0
chr1	243300	0
chr1	243374	0
chr1	243406	0
chr1	243586	0
chr1	243631	0
chr1	243682	0
chr1	243781	0
chr1	243782	0
chr1	243844	0
chr1	243879	0
chr1	243915	0
chr1	243956	0
chr1	243981	0
chr1	244005	0
chr1	244014	0
chr1	244070	0
chr1	244073	0
chr1	244088	0
chr1	244318	0
chr1	244320	0
chr1	244328	0
chr1	244339	0
chr1	244373	0
chr1	244398	0
chr1	244422	0
chr1	244426	0
chr1	244493	0
chr1	244494	0
chr1	244508	0
chr1	244676	0
chr1	244747	0
chr1	244748	0
chr1	244798	0
chr1	244799	0
chr1	244844	0
chr1	244890	0
chr1	244921	0
chr1	245050	0
chr1	245108	0
chr1	245136	0
chr1	245155	0
chr1	245168	0
chr1	245184	0
chr1	245196	0
chr1	245252	0
chr1	245267	0
chr1	245302	0
chr1	245324	0
chr1	245348	0
chr1	245368	0
chr1	245504	0
chr1	245550	0
chr1	245593	0
chr1	245715	0
chr1	245751	0
chr1	245770	0
chr1	245795	0
chr1	245804	0
chr1	245814	0
chr1	245841	0
chr1	245848	0
chr1	245856	0
chr1	245860	0
chr1	245890	0
chr1	245933	0
chr1	245955	0
chr1	246012	0
chr1	246101	0
chr1	246151	0
chr1	246225	0
chr1	246259	0
chr1	246424	0
chr1	246438	0
chr1	246493	0
chr1	246534	0
chr1	246539	0
chr1	246540	0
chr1	246639	0
chr1	246699	0
chr1	246736	0
chr1	246771	0
chr1	246951	0
chr1	247050	1
chr1	247102	1
chr1	247221	0
chr1	247265	0
chr1	247312	0
chr1	247341	0
chr1	247402	0
chr1	247430	0
chr1	247452	0
chr1	247455	0
chr1	247491	0
chr1	247518	0
chr1	247575	0
chr1	247673	0
chr1	247760	0
chr1	247768	0
chr1	247803	0
chr1	247841	0
chr1	247868	0
chr1	247886	0
chr1	247924	0
chr1	247938	0
chr1	247944	0
chr1	247977	0
chr1	247982	0
chr1	248013	0
chr1	248045	0
chr1	248065	0
chr1	248133	0
chr1	248309	0
chr1	248393	0
chr1	248438	0
chr1	248450	0
chr1	248491	0
chr1	248593	0
chr1	248621	0
chr1	248641	0
chr1	248656	0
chr1	248709	0
chr1	248795	0
chr1	248919	0
chr1	248931	0
chr1	248976	0
chr1	249208	0
chr1	249215	0
chr1	249234	0
chr1	249265	0
chr1	249297	0
chr1	249328	0
chr1	249336	0
chr1	249342	0
chr1	249348	0
chr1	249365	0
chr1	249382	0
chr1	249420	0
chr1	249453	0
chr1	249462	0
chr1	249466	0
chr1	249485	0
chr1	249511	0
chr1	249529	0
chr1	249610	0
chr1	249651	0
chr1	249661	0
chr1	249699	0
chr1	249760	0
chr1	249809	0
chr1	249873	0
chr1	249945	0
chr1	249949	0
chr1	249969	0
chr1	250010	0
chr1	250046	0
chr1	250059	0
chr1	250079	0
chr1	250080	0
chr1	250147	0
chr1	250227	0
chr1	250296	0
chr1	250346	0
chr1	250372	0
chr1	250431	0
chr1	250438	0
chr1	250540	0
chr1	250564	0
chr1	250576	0
chr1	250669	0
